data,ticker,preco_fechamento_ajustado,volume_negociado,ebit_ev
2015-05-31,BRKM3,6.92,2047.0,0.12619098715272997
2015-06-30,BRKM3,6.75,74860.0,0.1256711186458501
2015-07-31,BRKM3,6.44,41572.0,0.12840069165481716
2015-08-31,BRKM3,6.62,91050.0,0.18095322765919575
2015-09-30,BRKM3,8.19,14108.0,0.1688809568513297
2015-10-31,BRKM3,10.11,128816.0,0.15286632944972348
2015-11-30,BRKM3,11.29,60947.0,0.16843579735028608
2015-12-31,BRKM3,10.91,374394.0,0.16741668772349536
2016-01-31,BRKM3,11.1,17660.0,0.172499992384871
2016-02-29,BRKM3,11.31,4925.0,0.19503477226312382
2016-03-31,BRKM3,14.05,70530.0,0.18933312491589083
2016-04-30,BRKM3,15.34,43000.0,0.1862341114587039
2016-05-31,BRKM3,13.3,27245.0,0.25669796018827334
2016-06-30,BRKM3,11.69,38757.0,0.2702830603268438
2016-07-31,BRKM3,10.26,78965.0,0.2795867194850246
2016-08-31,BRKM3,15.67,248249.0,0.2550704253793148
2016-09-30,BRKM3,16.8,290354.0,0.24760654867717627
2016-10-31,BRKM3,18.76,9661.0,0.23638816414230457
2016-11-30,BRKM3,19.25,57343.0,0.24592191840816155
2016-12-31,BRKM3,23.15,88580.0,0.21739488076045704
2017-01-31,BRKM3,23.59,113053.0,0.21923321538288107
2017-02-28,BRKM3,23.93,34031.0,0.218534155384662
2017-03-31,BRKM3,23.15,41892.0,0.22222215312038504
2017-04-30,BRKM3,23.0,126656.0,0.21807385057798892
2017-05-31,BRKM3,22.58,14325.0,0.22141024439429263
2017-06-30,BRKM3,22.99,70755.0,0.2179846824701566
2017-07-31,BRKM3,27.79,0.0,0.19856321972210084
2017-08-31,BRKM3,28.48,11109.0,0.139326380195169
2017-09-30,BRKM3,33.04,42770.0,0.12755405476515347
2017-10-31,BRKM3,40.13,201597.0,0.11052327638704931
2017-11-30,BRKM3,36.36,106210.0,0.11536386496932677
2017-12-31,BRKM3,34.52,90951.0,0.12128153049466371
2018-01-31,BRKM3,40.08,20019.0,0.10914158753101263
2018-02-28,BRKM3,38.63,33426.0,0.112997702366398
2018-03-31,BRKM3,38.77,144282.0,0.16646594971944798
2018-04-30,BRKM3,37.23,36893.0,0.17161114775426342
2018-05-31,BRKM3,37.36,44068.0,0.15952064207923516
2018-06-30,BRKM3,40.32,380589.0,0.14962201998376898
2018-07-31,BRKM3,43.8,83316.0,0.14136262491385362
2018-08-31,BRKM3,47.52,63022.0,0.13073031320945436
2018-09-30,BRKM3,47.7,80274.0,0.13107589973538913
2018-10-31,BRKM3,42.17,139960.0,0.14250604104472422
2018-11-30,BRKM3,42.66,57009.0,0.15506382529800988
2018-12-31,BRKM3,37.63,27581.0,0.16939445857587046
2019-01-31,BRKM3,42.75,501583.0,0.1566705470291027
2019-02-28,BRKM3,44.57,131347.0,0.15223726266415577
2019-03-31,BRKM3,43.85,10608.0,0.14121228511206782
2019-04-30,BRKM3,39.59,42877.0,0.1499016199556764
2019-05-31,BRKM3,33.07,242663.0,0.16617357894478088
2019-06-30,BRKM3,28.94,218123.0,0.18416166689758376
2019-07-31,BRKM3,28.81,459739.0,0.18585039374478596
2019-08-31,BRKM3,24.47,91799.0,0.1633741660136453
2019-09-30,BRKM3,27.82,260559.0,0.1515017893356865
2019-10-31,BRKM3,24.53,98818.0,0.16534755454080835
2019-11-30,BRKM3,24.3,89472.0,0.10745854412147501
2019-12-31,BRKM3,26.78,198189.0,0.10281661526880953
2020-01-31,BRKM3,29.3,299092.0,0.09864583302988646
2020-02-29,BRKM3,26.33,508220.0,0.10576005109074123
2020-03-31,BRKM3,15.07,273288.0,0.13400391599052347
2020-04-30,BRKM3,17.83,947887.0,-0.0015070001692081673
2020-05-31,BRKM3,24.29,784166.0,-0.0013079570907975626
2020-06-30,BRKM3,20.77,151912.0,-0.03938450812048111
2020-07-31,BRKM3,20.2,169542.0,-0.03977532706891149
2020-08-31,BRKM3,18.9,274718.0,-0.07680907158135629
2020-09-30,BRKM3,17.5,200231.0,-0.078329254424047
2020-10-31,BRKM3,18.73,376617.0,-0.07609999255933143
2020-11-30,BRKM3,19.82,332990.0,-0.09874870408632151
2020-12-31,BRKM3,21.42,907276.0,-0.09638852950879825
2021-01-31,BRKM3,21.02,182088.0,-0.09636456418765396
2021-02-28,BRKM3,25.34,667241.0,-0.08796671918354416
2021-03-31,BRKM3,32.7,2148649.0,-0.0012947018609668667
2021-04-30,BRKM3,44.9,3874726.0,-0.0010819805963209925
2021-05-31,BRKM3,42.62,2220099.0,0.09570298524644488
2021-06-30,BRKM3,49.51,787844.0,0.08656537372142016
2021-07-31,BRKM3,48.58,751692.0,0.0879188930840827
2021-08-31,BRKM3,52.57,2205207.0,0.22930694193664597
2021-09-30,BRKM3,48.3,782813.0,0.24501009135327717
2021-10-31,BRKM3,43.51,88686.0,0.26160757319618044
2021-11-30,BRKM3,39.49,455179.0,0.40947863776149007
2021-12-31,BRKM3,54.53,562796.0,0.36347584491481194
2022-01-31,BRKM3,46.31,998331.0,0.406193423174663
2022-02-28,BRKM3,44.69,153136.0,0.41526204970951325
2022-03-31,BRKM3,42.23,337718.0,0.44887253099518043
2022-04-30,BRKM3,40.04,177599.0,0.4748651259509943
2022-05-31,BRKM3,44.01,949526.0,0.4264801958931257
2022-06-30,BRKM3,37.51,188944.0,0.47419934853801093
2022-07-31,BRKM3,37.8,494598.0,0.47477563746526924
2022-08-31,BRKM3,36.12,594016.0,0.32826925980393196
2022-09-30,BRKM3,31.1,330317.0,0.3560390664217581
2022-10-31,BRKM3,33.64,782249.0,0.3282257946381765
2022-11-30,BRKM3,28.56,460557.0,0.22237891472770308
2022-12-31,BRKM3,25.27,323643.0,0.23855441489251103
2023-01-31,BRKM3,23.46,449524.0,0.244277480603618
2023-02-28,BRKM3,20.85,202978.0,0.25899276721079734
2023-03-31,BRKM3,20.48,99828.0,0.1162231457936071
2023-04-30,BRKM3,20.37,148143.0,0.11591192695917131
2023-05-31,BRKM3,22.55,1079042.0,0.02472339337732625
2023-06-30,BRKM3,28.46,1098294.0,0.022227191329130237
2023-07-31,BRKM3,26.15,1272558.0,0.02320526163717654
2023-08-31,BRKM3,23.5,671511.0,-0.05707804512111365
2023-09-30,BRKM3,22.15,274432.0,-0.05883730924373703
2023-10-31,BRKM3,15.69,2080590.0,-0.06641332297988985
2023-11-30,BRKM3,19.5,1224379.0,-0.09188962403676591
2023-12-31,BRKM3,21.69,1378131.0,-0.08758124906415457
2012-12-31,BRKM5,8.13,14628378.0,0.06251290347788137
2013-01-31,BRKM5,9.53,32171275.0,0.058299075641238415
2013-02-28,BRKM5,9.26,22414200.0,0.0630866048603634
2013-03-31,BRKM5,8.67,16029874.0,0.06462034012663062
2013-04-30,BRKM5,11.05,44355300.0,0.059012607588381616
2013-05-31,BRKM5,10.61,38539622.0,0.06291961223496047
2013-06-30,BRKM5,10.46,39219183.0,0.06464599573765885
2013-07-31,BRKM5,11.16,37740804.0,0.06437736034280882
2013-08-31,BRKM5,11.14,37664075.0,0.06751785533590768
2013-09-30,BRKM5,11.27,24614704.0,0.06684111295102645
2013-10-31,BRKM5,12.62,27349372.0,0.06284557700355713
2013-11-30,BRKM5,13.2,31298838.0,0.08815845369905573
2013-12-31,BRKM5,13.33,17462297.0,0.08648970737479794
2014-01-31,BRKM5,11.8,38706380.0,0.09210915156261143
2014-02-28,BRKM5,10.25,32579046.0,0.10694694263458292
2014-03-31,BRKM5,11.29,19165155.0,0.10284059939501462
2014-04-30,BRKM5,10.03,39727518.0,0.11021439977456352
2014-05-31,BRKM5,9.65,14951422.0,0.11474168582516267
2014-06-30,BRKM5,9.29,11597535.0,0.11656160665272196
2014-07-31,BRKM5,9.25,13520984.0,0.11749428531834158
2014-08-31,BRKM5,10.05,34344012.0,0.140690583454506
2014-09-30,BRKM5,10.68,24115828.0,0.1381203926384236
2014-10-31,BRKM5,11.95,37243909.0,0.13101898833805703
2014-11-30,BRKM5,12.69,30698757.0,0.12009031904466907
2014-12-31,BRKM5,11.53,15470086.0,0.1283365001685026
2015-01-31,BRKM5,8.2,26192972.0,0.1425122963808908
2015-02-28,BRKM5,8.44,43233350.0,0.14256465099337107
2015-03-31,BRKM5,7.25,28555363.0,0.1505134105613868
2015-04-30,BRKM5,8.74,19504646.0,0.1430369674436267
2015-05-31,BRKM5,9.0,22036217.0,0.12619098715272997
2015-06-30,BRKM5,9.45,19873634.0,0.1256711186458501
2015-07-31,BRKM5,8.7,26919466.0,0.12840069165481716
2015-08-31,BRKM5,9.76,52255834.0,0.18095322765919575
2015-09-30,BRKM5,11.57,54748671.0,0.1688809568513297
2015-10-31,BRKM5,15.11,85493778.0,0.15286632944972348
2015-11-30,BRKM5,18.19,162786446.0,0.16843579735028608
2015-12-31,BRKM5,19.17,64886537.0,0.16741668772349536
2016-01-31,BRKM5,16.65,60194110.0,0.172499992384871
2016-02-29,BRKM5,17.69,104978439.0,0.19503477226312382
2016-03-31,BRKM5,16.24,39295016.0,0.18933312491589083
2016-04-30,BRKM5,18.01,44776682.0,0.1862341114587039
2016-05-31,BRKM5,15.41,31269947.0,0.25669796018827334
2016-06-30,BRKM5,13.97,23567075.0,0.2702830603268438
2016-07-31,BRKM5,13.6,26456484.0,0.2795867194850246
2016-08-31,BRKM5,17.69,73489572.0,0.2550704253793148
2016-09-30,BRKM5,18.42,69999655.0,0.24760654867717627
2016-10-31,BRKM5,21.8,39185737.0,0.23638816414230457
2016-11-30,BRKM5,21.21,36853255.0,0.24592191840816155
2016-12-31,BRKM5,26.41,49019244.0,0.21739488076045704
2017-01-31,BRKM5,25.09,21945659.0,0.21923321538288107
2017-02-28,BRKM5,24.93,51767010.0,0.218534155384662
2017-03-31,BRKM5,24.48,40750468.0,0.22222215312038504
2017-04-30,BRKM5,26.33,36273425.0,0.21807385057798892
2017-05-31,BRKM5,25.55,122103697.0,0.22141024439429263
2017-06-30,BRKM5,26.37,52655453.0,0.2179846824701566
2017-07-31,BRKM5,28.77,33906626.0,0.19856321972210084
2017-08-31,BRKM5,29.39,49870162.0,0.139326380195169
2017-09-30,BRKM5,32.72,70603142.0,0.12755405476515347
2017-10-31,BRKM5,40.38,223264452.0,0.11052327638704931
2017-11-30,BRKM5,35.01,110599111.0,0.11536386496932677
2017-12-31,BRKM5,34.0,77637126.0,0.12128153049466371
2018-01-31,BRKM5,39.19,47899136.0,0.10914158753101263
2018-02-28,BRKM5,36.84,70621471.0,0.112997702366398
2018-03-31,BRKM5,38.07,107892986.0,0.16646594971944798
2018-04-30,BRKM5,36.21,62397500.0,0.17161114775426342
2018-05-31,BRKM5,37.56,100556603.0,0.15952064207923516
2018-06-30,BRKM5,42.0,60074503.0,0.14962201998376898
2018-07-31,BRKM5,45.27,121818002.0,0.14136262491385362
2018-08-31,BRKM5,48.99,142284644.0,0.13073031320945436
2018-09-30,BRKM5,48.35,136676896.0,0.13107589973538913
2018-10-31,BRKM5,43.15,180213009.0,0.14250604104472422
2018-11-30,BRKM5,44.83,108834513.0,0.15506382529800988
2018-12-31,BRKM5,39.2,76070369.0,0.16939445857587046
2019-01-31,BRKM5,43.24,151712872.0,0.1566705470291027
2019-02-28,BRKM5,45.01,77743934.0,0.15223726266415577
2019-03-31,BRKM5,42.11,67372917.0,0.14121228511206782
2019-04-30,BRKM5,39.53,120549018.0,0.1499016199556764
2019-05-31,BRKM5,35.4,153739342.0,0.16617357894478088
2019-06-30,BRKM5,28.98,52525264.0,0.18416166689758376
2019-07-31,BRKM5,28.16,97154916.0,0.18585039374478596
2019-08-31,BRKM5,23.35,88217358.0,0.1633741660136453
2019-09-30,BRKM5,26.91,47977997.0,0.1515017893356865
2019-10-31,BRKM5,23.56,43916787.0,0.16534755454080835
2019-11-30,BRKM5,23.81,59435985.0,0.10745854412147501
2019-12-31,BRKM5,25.39,68704987.0,0.10281661526880953
2020-01-31,BRKM5,26.84,152311117.0,0.09864583302988646
2020-02-29,BRKM5,22.88,173610119.0,0.10576005109074123
2020-03-31,BRKM5,14.65,60294668.0,0.13400391599052347
2020-04-30,BRKM5,17.98,59469385.0,-0.0015070001692081673
2020-05-31,BRKM5,23.6,167247228.0,-0.0013079570907975626
2020-06-30,BRKM5,19.75,76796998.0,-0.03938450812048111
2020-07-31,BRKM5,19.4,60751034.0,-0.03977532706891149
2020-08-31,BRKM5,18.11,59490836.0,-0.07680907158135629
2020-09-30,BRKM5,17.69,63397556.0,-0.078329254424047
2020-10-31,BRKM5,19.43,57674555.0,-0.07609999255933143
2020-11-30,BRKM5,19.23,712029804.0,-0.09874870408632151
2020-12-31,BRKM5,20.05,43340155.0,-0.09638852950879825
2021-01-31,BRKM5,20.6,109498038.0,-0.09636456418765396
2021-02-28,BRKM5,26.59,129132031.0,-0.08796671918354416
2021-03-31,BRKM5,33.76,156658248.0,-0.0012947018609668667
2021-04-30,BRKM5,44.66,355722277.0,-0.0010819805963209925
2021-05-31,BRKM5,42.59,149867112.0,0.09570298524644488
2021-06-30,BRKM5,50.66,200204680.0,0.08656537372142016
2021-07-31,BRKM5,49.13,107439651.0,0.0879188930840827
2021-08-31,BRKM5,56.14,539805341.0,0.22930694193664597
2021-09-30,BRKM5,50.48,293021926.0,0.24501009135327717
2021-10-31,BRKM5,46.33,94234097.0,0.26160757319618044
2021-11-30,BRKM5,42.58,294076742.0,0.40947863776149007
2021-12-31,BRKM5,55.4,201490876.0,0.36347584491481194
2022-01-31,BRKM5,47.27,203937304.0,0.406193423174663
2022-02-28,BRKM5,45.88,102878157.0,0.41526204970951325
2022-03-31,BRKM5,42.58,133420663.0,0.44887253099518043
2022-04-30,BRKM5,40.22,93225503.0,0.4748651259509943
2022-05-31,BRKM5,44.5,204052585.0,0.4264801958931257
2022-06-30,BRKM5,37.24,99650241.0,0.47419934853801093
2022-07-31,BRKM5,36.69,147504803.0,0.47477563746526924
2022-08-31,BRKM5,30.45,175370276.0,0.32826925980393196
2022-09-30,BRKM5,26.24,59501760.0,0.3560390664217581
2022-10-31,BRKM5,33.71,159549764.0,0.3282257946381765
2022-11-30,BRKM5,28.14,119638396.0,0.22237891472770308
2022-12-31,BRKM5,23.76,66508108.0,0.23855441489251103
2023-01-31,BRKM5,23.33,60186649.0,0.244277480603618
2023-02-28,BRKM5,20.12,666650101.0,0.25899276721079734
2023-03-31,BRKM5,19.36,43905828.0,0.1162231457936071
2023-04-30,BRKM5,19.79,53556805.0,0.11591192695917131
2023-05-31,BRKM5,22.46,75549385.0,0.02472339337732625
2023-06-30,BRKM5,27.86,162933401.0,0.022227191329130237
2023-07-31,BRKM5,25.4,73622430.0,0.02320526163717654
2023-08-31,BRKM5,22.24,44190618.0,-0.05707804512111365
2023-09-30,BRKM5,20.52,55529730.0,-0.05883730924373703
2023-10-31,BRKM5,16.07,61709283.0,-0.06641332297988985
2023-11-30,BRKM5,19.13,142909173.0,-0.09188962403676591
2023-12-31,BRKM5,21.86,50440374.0,-0.08758124906415457
2012-12-31,BRKM6,7.98,0.0,0.06251290347788137
2013-01-31,BRKM6,7.98,0.0,0.058299075641238415
2013-02-28,BRKM6,7.98,0.0,0.0630866048603634
2013-03-31,BRKM6,7.98,0.0,0.06462034012663062
2013-04-30,BRKM6,7.98,0.0,0.059012607588381616
2013-05-31,BRKM6,7.98,0.0,0.06291961223496047
2013-06-30,BRKM6,7.98,0.0,0.06464599573765885
2013-07-31,BRKM6,7.98,0.0,0.06437736034280882
2013-08-31,BRKM6,8.05,5050.0,0.06751785533590768
2013-09-30,BRKM6,8.05,0.0,0.06684111295102645
2013-10-31,BRKM6,8.05,0.0,0.06284557700355713
2013-11-30,BRKM6,8.05,0.0,0.08815845369905573
2013-12-31,BRKM6,8.05,0.0,0.08648970737479794
2014-01-31,BRKM6,8.09,0.0,0.09210915156261143
2014-02-28,BRKM6,8.09,0.0,0.10694694263458292
2014-03-31,BRKM6,8.09,0.0,0.10284059939501462
2014-04-30,BRKM6,8.09,0.0,0.11021439977456352
2014-05-31,BRKM6,8.09,0.0,0.11474168582516267
2014-06-30,BRKM6,8.09,0.0,0.11656160665272196
2014-07-31,BRKM6,8.09,0.0,0.11749428531834158
2014-08-31,BRKM6,8.09,0.0,0.140690583454506
2014-09-30,BRKM6,8.09,0.0,0.1381203926384236
2014-10-31,BRKM6,8.09,0.0,0.13101898833805703
2014-11-30,BRKM6,8.09,0.0,0.12009031904466907
2014-12-31,BRKM6,8.09,0.0,0.1283365001685026
2015-01-31,BRKM6,8.09,0.0,0.1425122963808908
2015-02-28,BRKM6,8.09,0.0,0.14256465099337107
2015-03-31,BRKM6,8.64,0.0,0.1505134105613868
2015-04-30,BRKM6,8.64,0.0,0.1430369674436267
2015-05-31,BRKM6,6.76,0.0,0.12619098715272997
2015-06-30,BRKM6,6.76,0.0,0.1256711186458501
2015-07-31,BRKM6,6.76,0.0,0.12840069165481716
2015-08-31,BRKM6,6.76,0.0,0.18095322765919575
2015-09-30,BRKM6,7.12,0.0,0.1688809568513297
2015-10-31,BRKM6,8.91,0.0,0.15286632944972348
2015-11-30,BRKM6,9.91,0.0,0.16843579735028608
2015-12-31,BRKM6,14.41,0.0,0.16741668772349536
2016-01-31,BRKM6,14.41,0.0,0.172499992384871
2016-02-29,BRKM6,14.41,0.0,0.19503477226312382
2016-03-31,BRKM6,11.53,0.0,0.18933312491589083
2016-04-30,BRKM6,11.53,0.0,0.1862341114587039
2016-05-31,BRKM6,13.15,0.0,0.25669796018827334
2016-06-30,BRKM6,9.93,1050.0,0.2702830603268438
2016-07-31,BRKM6,14.19,0.0,0.2795867194850246
2016-08-31,BRKM6,13.5,0.0,0.2550704253793148
2016-09-30,BRKM6,15.13,0.0,0.24760654867717627
2016-10-31,BRKM6,23.63,2499.0,0.23638816414230457
2016-11-30,BRKM6,25.53,0.0,0.24592191840816155
2016-12-31,BRKM6,42.55,0.0,0.21739488076045704
2017-01-31,BRKM6,47.28,0.0,0.21923321538288107
2017-02-28,BRKM6,47.28,0.0,0.218534155384662
2017-03-31,BRKM6,47.28,0.0,0.22222215312038504
2017-04-30,BRKM6,47.28,0.0,0.21807385057798892
2017-05-31,BRKM6,47.28,0.0,0.22141024439429263
2017-06-30,BRKM6,47.28,0.0,0.2179846824701566
2017-07-31,BRKM6,47.28,0.0,0.19856321972210084
2017-08-31,BRKM6,47.27,0.0,0.139326380195169
2017-09-30,BRKM6,47.26,0.0,0.12755405476515347
2017-10-31,BRKM6,47.19,0.0,0.11052327638704931
2017-11-30,BRKM6,43.4,0.0,0.11536386496932677
2017-12-31,BRKM6,43.4,0.0,0.12128153049466371
2018-01-31,BRKM6,43.4,0.0,0.10914158753101263
2018-02-28,BRKM6,43.4,0.0,0.112997702366398
2018-03-31,BRKM6,43.4,0.0,0.16646594971944798
2018-04-30,BRKM6,43.39,4528.0,0.17161114775426342
2018-05-31,BRKM6,43.38,0.0,0.15952064207923516
2018-06-30,BRKM6,40.73,0.0,0.14962201998376898
2018-07-31,BRKM6,39.77,0.0,0.14136262491385362
2018-08-31,BRKM6,39.77,0.0,0.13073031320945436
2018-09-30,BRKM6,46.0,0.0,0.13107589973538913
2018-10-31,BRKM6,46.0,0.0,0.14250604104472422
2018-11-30,BRKM6,46.0,0.0,0.15506382529800988
2018-12-31,BRKM6,46.0,0.0,0.16939445857587046
2019-01-31,BRKM6,48.3,0.0,0.1566705470291027
2019-02-28,BRKM6,48.3,0.0,0.15223726266415577
2019-03-31,BRKM6,48.3,0.0,0.14121228511206782
2019-04-30,BRKM6,48.3,0.0,0.1499016199556764
2019-05-31,BRKM6,48.3,0.0,0.16617357894478088
2019-06-30,BRKM6,48.3,0.0,0.18416166689758376
2019-07-31,BRKM6,48.3,0.0,0.18585039374478596
2019-08-31,BRKM6,23.96,0.0,0.1633741660136453
2019-09-30,BRKM6,23.96,0.0,0.1515017893356865
2019-10-31,BRKM6,24.54,0.0,0.16534755454080835
2019-11-30,BRKM6,22.1,0.0,0.10745854412147501
2019-12-31,BRKM6,23.57,0.0,0.10281661526880953
2020-01-31,BRKM6,26.32,0.0,0.09864583302988646
2020-02-29,BRKM6,24.55,10010.0,0.10576005109074123
2020-03-31,BRKM6,18.66,0.0,0.13400391599052347
2020-04-30,BRKM6,18.49,0.0,-0.0015070001692081673
2020-05-31,BRKM6,18.17,0.0,-0.0013079570907975626
2020-06-30,BRKM6,18.66,5702.0,-0.03938450812048111
2020-07-31,BRKM6,17.68,0.0,-0.03977532706891149
2020-08-31,BRKM6,17.68,0.0,-0.07680907158135629
2020-09-30,BRKM6,18.61,0.0,-0.078329254424047
2020-10-31,BRKM6,18.52,0.0,-0.07609999255933143
2020-11-30,BRKM6,18.52,0.0,-0.09874870408632151
2020-12-31,BRKM6,17.76,9808.0,-0.09638852950879825
2021-01-31,BRKM6,17.68,39608.0,-0.09636456418765396
2021-02-28,BRKM6,19.64,4000.0,-0.08796671918354416
2021-03-31,BRKM6,20.63,2100.0,-0.0012947018609668667
2021-04-30,BRKM6,28.48,0.0,-0.0010819805963209925
2021-05-31,BRKM6,42.63,0.0,0.09570298524644488
2021-06-30,BRKM6,43.22,0.0,0.08656537372142016
2021-07-31,BRKM6,36.83,0.0,0.0879188930840827
2021-08-31,BRKM6,40.17,8178.0,0.22930694193664597
2021-09-30,BRKM6,37.81,0.0,0.24501009135327717
2021-10-31,BRKM6,35.36,0.0,0.26160757319618044
2021-11-30,BRKM6,30.45,0.0,0.40947863776149007
2021-12-31,BRKM6,33.39,0.0,0.36347584491481194
2022-01-31,BRKM6,38.79,0.0,0.406193423174663
2022-02-28,BRKM6,30.0,0.0,0.41526204970951325
2022-03-31,BRKM6,25.01,0.0,0.44887253099518043
2022-04-30,BRKM6,23.0,0.0,0.4748651259509943
2022-05-31,BRKM6,24.01,0.0,0.4264801958931257
2022-06-30,BRKM6,25.0,0.0,0.47419934853801093
2022-07-31,BRKM6,23.9,0.0,0.47477563746526924
2022-08-31,BRKM6,20.0,0.0,0.32826925980393196
2022-09-30,BRKM6,18.02,0.0,0.3560390664217581
2022-10-31,BRKM6,25.08,0.0,0.3282257946381765
2022-11-30,BRKM6,29.5,0.0,0.22237891472770308
2022-12-31,BRKM6,25.5,0.0,0.23855441489251103
2023-01-31,BRKM6,21.75,2175.0,0.244277480603618
2023-02-28,BRKM6,18.32,0.0,0.25899276721079734
2023-03-31,BRKM6,16.5,0.0,0.1162231457936071
2023-04-30,BRKM6,17.0,0.0,0.11591192695917131
2023-05-31,BRKM6,19.5,0.0,0.02472339337732625
2023-06-30,BRKM6,18.86,45264.0,0.022227191329130237
2023-07-31,BRKM6,19.89,0.0,0.02320526163717654
2023-08-31,BRKM6,18.0,0.0,-0.05707804512111365
2023-09-30,BRKM6,18.5,0.0,-0.05883730924373703
2023-10-31,BRKM6,14.74,5896.0,-0.06641332297988985
2023-11-30,BRKM6,15.48,3096.0,-0.09188962403676591
2023-12-31,BRKM6,15.51,0.0,-0.08758124906415457
2012-12-31,BRML3,15.48,49391139.0,0.1533581408174417
2013-01-31,BRML3,14.77,80537416.0,0.15912552878486186
2013-02-28,BRML3,14.66,120066786.0,0.16000798192167048
2013-03-31,BRML3,14.41,63868311.0,0.22557433746856104
2013-04-30,BRML3,13.61,133209610.0,0.2341174844162296
2013-05-31,BRML3,12.86,228097758.0,0.24978007319572196
2013-06-30,BRML3,11.68,79850939.0,0.26780045238673056
2013-07-31,BRML3,11.82,38606299.0,0.26552446135968005
2013-08-31,BRML3,10.58,81762596.0,0.24746936496987632
2013-09-30,BRML3,11.75,60597599.0,0.23044341313824487
2013-10-31,BRML3,12.68,54079990.0,0.21842348449646606
2013-11-30,BRML3,11.19,28894508.0,0.24032109840772525
2013-12-31,BRML3,9.96,34873681.0,0.2594547652965029
2014-01-31,BRML3,8.88,134923874.0,0.2790252822781486
2014-02-28,BRML3,10.5,113671957.0,0.2508019137626772
2014-03-31,BRML3,11.44,78320524.0,0.13625310458700937
2014-04-30,BRML3,11.22,42700984.0,0.13811904138185843
2014-05-31,BRML3,11.0,47222538.0,0.1472865318460699
2014-06-30,BRML3,11.17,35784081.0,0.1457302383605686
2014-07-31,BRML3,11.65,62318101.0,0.14160269197699044
2014-08-31,BRML3,13.83,48954859.0,0.1248913907717964
2014-09-30,BRML3,11.49,54042419.0,0.14218946132692445
2014-10-31,BRML3,11.82,59184707.0,0.1393963061649262
2014-11-30,BRML3,10.96,84753111.0,0.13995838518924167
2014-12-31,BRML3,9.85,23146604.0,0.1507687226907628
2015-01-31,BRML3,9.13,59124387.0,0.15801943565509993
2015-02-28,BRML3,10.14,46241862.0,0.14805139077763643
2015-03-31,BRML3,10.16,83518053.0,0.13871345691931813
2015-04-30,BRML3,9.83,76607038.0,0.14159541373990936
2015-05-31,BRML3,9.38,57770775.0,0.14659638683209666
2015-06-30,BRML3,8.98,47208372.0,0.15041368266045982
2015-07-31,BRML3,7.93,31578238.0,0.16166113916969438
2015-08-31,BRML3,6.91,35761717.0,0.18246541182291864
2015-09-30,BRML3,6.45,51622996.0,0.18913577577830665
2015-10-31,BRML3,6.91,30734984.0,0.18246541182291864
2015-11-30,BRML3,7.91,66023042.0,0.17146804651596037
2015-12-31,BRML3,6.85,28204086.0,0.18551124476440997
2016-01-31,BRML3,7.32,57567638.0,0.1789461399014112
2016-02-29,BRML3,8.3,40897185.0,0.16676661083462374
2016-03-31,BRML3,9.1,68351822.0,0.1250729749171891
2016-04-30,BRML3,10.44,163688869.0,0.11488230855564519
2016-05-31,BRML3,9.26,47182320.0,0.12102349676240143
2016-06-30,BRML3,10.3,58611766.0,0.11337287203519252
2016-07-31,BRML3,11.27,60908651.0,0.10707277815534672
2016-08-31,BRML3,9.89,47708975.0,0.0903533896376917
2016-09-30,BRML3,9.86,53810562.0,0.09053692032323633
2016-10-31,BRML3,10.25,53518225.0,0.08838259042254257
2016-11-30,BRML3,8.66,64435974.0,0.09442146169694601
2016-12-31,BRML3,9.58,58002473.0,0.08880682896217448
2017-01-31,BRML3,11.76,113812990.0,0.07748831153766325
2017-02-28,BRML3,11.96,59515483.0,0.0766179352816718
2017-03-31,BRML3,11.62,36203536.0,0.017766164637419344
2017-04-30,BRML3,11.27,55798791.0,0.018136624067995724
2017-05-31,BRML3,11.1,101506336.0,0.017423900434273016
2017-06-30,BRML3,11.07,41909478.0,0.015146939588878265
2017-07-31,BRML3,12.23,70110651.0,0.014076511898259977
2017-08-31,BRML3,12.6,47759037.0,-0.025011856618466527
2017-09-30,BRML3,13.04,90874207.0,-0.02429696745857119
2017-10-31,BRML3,11.75,74756156.0,-0.026533056546636617
2017-11-30,BRML3,11.2,87199965.0,-0.03867884195929135
2017-12-31,BRML3,11.79,43918817.0,-0.037057425214893885
2018-01-31,BRML3,11.91,86859977.0,-0.03671259505447521
2018-02-28,BRML3,11.05,72008364.0,-0.03904797494972269
2018-03-31,BRML3,10.79,31605199.0,-0.07773735756554051
2018-04-30,BRML3,10.12,23296892.0,-0.08217810177433253
2018-05-31,BRML3,9.54,84771775.0,-0.0872207309705868
2018-06-30,BRML3,8.99,59234672.0,-0.0918478433303388
2018-07-31,BRML3,9.22,37815603.0,-0.08978020370692119
2018-08-31,BRML3,8.48,70610887.0,-0.0534524185610123
2018-09-30,BRML3,8.91,32938209.0,-0.05125300675709815
2018-10-31,BRML3,11.77,272196016.0,-0.040432239768555416
2018-11-30,BRML3,12.12,85436541.0,-0.029178320094708127
2018-12-31,BRML3,12.19,105885904.0,-0.0290631275249434
2019-01-31,BRML3,13.57,180161348.0,-0.02648407895294521
2019-02-28,BRML3,12.49,83209807.0,-0.028463811398960842
2019-03-31,BRML3,11.77,108041953.0,0.12816391413948303
2019-04-30,BRML3,11.52,75988567.0,0.13045367951732795
